"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"nStreams"	"eccentricity"	"polarAngle"	"resp0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"timingBlips"	"cueType"	"cuePos0"	"responsePos"	"fixationReject"	"ID"
"main"	229	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"A "	"Y "	0	1	0	4	"OSAHGRXLKDCWIQENVFJUPZTYBM"	"EWGXFNYHULAQZPDBORCSVTMJIK"	"IPYQZHODMWVUAXBCNJTERSKLFG"	"RNGAYWHZXCJQEVBOMPILSTDFKU"	"DPHOAIUXJGTNKEYCQFVWSBRZML"	"PSQXDTLHKIBERUNAFCJVGMYOZW"	1	"endogenous"	6	10	TRUE	"CL"
"main"	230	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"F "	"E "	0	0	0	4	"SRTCBPDEANWFJYMGKUOZQVHXLI"	"DAEBGRKIUPYVOTZMFSNXCQWLJH"	"HXBGRCAQPDTLNJVSYUWZIKMFEO"	"CJTWYRDVEOIHAFBUMNGKXLQSPZ"	"GOWNIJPLKMYCRHUQEVZXATFBDS"	"XYPREUHNBJVTASQWCFZMDGOIKL"	0	"endogenous"	7	11	FALSE	"CL"
"main"	231	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"W "	"Y "	0	5	0	1	"OYASFRJLDICNHVBTGKPZWMQXUE"	"VKSOIPUXJQWYABTMDHLCEZFRNG"	"YRGLXTEHNVWZUKMBSQDFIOPCJA"	"YBQFGNVJKCTAMEHZSILWPDXRUO"	"SPWHTUIXYQLEVKJRDNMOABFZGC"	"BVDOGACNZQYWXIUPTHJEKLSFRM"	1	"endogenous"	10	11	FALSE	"CL"
"main"	232	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"A "	"T "	0	1	0	2	"BTNWFZLUJEPYKGIAQXRCMHVSOD"	"GYCWMQIKTNAZFEUHPBVJSRDOLX"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	8	10	FALSE	"CL"
"main"	233	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"E "	"B "	0	0	0	4	"VYUXTQMIRBKFHEZJDCGOSNPLWA"	"QZMGPUDLEINKYCBAOWTXRFVHSJ"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	9	13	TRUE	"CL"
"main"	234	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"G "	"U "	0	3	0	3	"KVADPOYXLCWJUZBFGNHQEITMSR"	"MWXBCDFTPLRHGOKAIJEZUYSVNQ"	"ARKOLCUMFZVXYNPBEQIGWSDTJH"	"LRKWNSBDPUEOGQVZIHMCJXFTAY"	"QEXWLGVJORBMKPHSAICTUNYZFD"	"OLMKGRWXIDQVNEFSUYBZCATPHJ"	2	"endogenous"	9	12	FALSE	"CL"
"main"	235	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"N "	"R "	0	1	0	-1	"OAESQPCRJUIBGYHKDNWTFMVXZL"	"OWTHINRJMQAPSZVFXCKEYLBGDU"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	6	5	FALSE	"CL"
"main"	236	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"G "	"A "	0	1	0	2	"FEQIBLUXCGPKMHTDYZJRSOWVAN"	"YXBZCNRFTHAWGUSVIMJPKEDQOL"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	10	12	TRUE	"CL"
"main"	237	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"X "	"F "	0	2	0	4	"KUABWGOLYPTCQSFHXINEJVZRMD"	"MBGLWSYVXCJUQDNTOKZREHPAIF"	"OPNWJCAGHRFBUVXIMLZKYDSEQT"	"AMLHWRTFSNUZXYECQOIJBPDVKG"	"UEOJNPYDHBRQGWXFKCZVSMTALI"	"GDBZMLQFWPIAYNXHSTJECKOVRU"	0	"endogenous"	10	14	FALSE	"CL"
"main"	238	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"E "	"Z "	0	1	0	3	"SCOIWZTMDGHVYFQJPUERKLABNX"	"WRPQUFBTDZYIEOGSMXANVHLCKJ"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	9	12	FALSE	"CL"
"main"	239	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"I "	"B "	0	5	0	3	"NVOZDHLXSKJCFBREQAWPUIGYMT"	"KQRTCIVOEMWLPFXGYSDBUNHJZA"	"QRNZASOECPGTYVKIHFDUWJXMBL"	"ILMEJBHRNZUWVGDPFCXSTAOYQK"	"GICEWLUNFTOPYSAXBDHKRZMQVJ"	"COTWRMBLXIVGAKHJZDPEUSQYNF"	1	"endogenous"	6	9	FALSE	"CL"
"main"	20	"CLExN6 "	" oneCued "	0	" left "	6	6	0	"C "	"G "	0	3	0	1	"FLDXBANEOGJIKZHSVTYWRPQMCU"	"SHCIPMFLZQVXDYJNKTURAOWGEB"	"QHKDCOIEGBMAWNPZXRVUYFJSTL"	"LFYTKSJZGCMPUNHRQIEADXWBOV"	"PSCQTAIFGVWNDLUZEOHYJXRBMK"	"GAWNLJXKHVERTUICMYPBZQSDFO"	0	"exogenousRing"	8	9	TRUE	"CL"
"main"	21	"CLExN6 "	" oneCued "	0	" left "	6	6	120	"O "	"O "	1	5	0	0	"PVLBJGTDIOSXARCNWYUHKMFQEZ"	"HTOYRUJMSFVPGLKDIWXQCZNEBA"	"ITRSKNOBDZHMFPQYLGXUVWEACJ"	"QNJGEAHIWUPOSBLKXTFZCMYVRD"	"QILMWGOKFYTNBEUAXZHSJCVRDP"	"JPVDEZYTNORICWMBAXKQSUHLFG"	0	"exogenousRing"	9	9	FALSE	"CL"
"main"	22	"CLExN6 "	" oneCued "	0	" left "	6	6	60	"W "	"O "	0	1	0	12	"JETZRBOIHUDQPFVCAWXKSNGMLY"	"NBXTQMEUZOHVGRSDCLYAKWIJPF"	"VGOZJMPBIRTDFQAESCWLXYNHUK"	"SNWKAILMVFORHPCTBEJXQDUZGY"	"KMBTUEXGADNOLZQCYVJFPHWRSI"	"HGAZSTBPFWUVEQORNXCDMIKJLY"	1	"exogenousRing"	9	21	FALSE	"CL"
"main"	23	"CLExN6 "	" oneCued "	0	" left "	6	6	0	"C "	"L "	0	0	0	1	"TABMPHEQLCIVJNUZDRKFXWYSOG"	"REMHSIADXFBPZCJLYGQKVOWTNU"	"RBCLFWGOMTVQJKAYPDHZUSENXI"	"ZOSLTVARHKUCINWJEXGDQMFBYP"	"AEWNOPHVDIYCZFJSRBXKLGQUMT"	"QSPHIUDOTEXMNKRGLAFZCVYJBW"	5	"exogenousRing"	8	9	FALSE	"CL"
"main"	24	"CLExN6 "	" oneCued "	0	" left "	2	6	0	"P "	"U "	0	1	0	2	"ALFTHEVNGXDWJMIOUBZPRCYKQS"	"IRGZTVBFWOUJPHDSNYKAXELQCM"	"-99"	"-99"	"-99"	"-99"	0	"exogenousRing"	10	12	FALSE	"CL"
"main"	25	"CLExN6 "	" oneCued "	0	" left "	6	6	60	"G "	"V "	0	1	0	5	"SLWEXAFCYGJRKUQPDITHNBOMZV"	"OCUEWMAVZDPTGLNJKXYRQFHSBI"	"RBMVWJDUGEKSZYFPNOTILAHQCX"	"ATSWHMILKCYPUDXRVBQNOGFEJZ"	"CJGRVPLMNIHTQBOYEKSZUFDAXW"	"FJXLAKMBTQPRZIDWYOHCEUGVNS"	3	"exogenousRing"	7	12	FALSE	"CL"
"main"	26	"CLExN6 "	" oneCued "	0	" left "	6	6	120	"N "	"N "	1	5	0	0	"QRPDZWOMHTYJSIXUEFAKLBNCVG"	"VBYPRNITQJOUEDSWCHZGXMLAFK"	"LJESPFMIUGNBHROWQYVXZTKACD"	"RUEQVGSCFPXBTOADJLYZKNHWMI"	"SBWCMVJYQXGULFTRKZAHNPIOED"	"HTGBEWCNJLURXDYZIPOKMVFSQA"	2	"exogenousRing"	7	7	FALSE	"CL"
"main"	27	"CLExN6 "	" oneCued "	0	" left "	2	6	60	"O "	"Z "	0	1	0	1	"DYXNFRUIOTALBCZEHGVJMQSWPK"	"GJXPQNFYWKZOUATRDECLBVISHM"	"-99"	"-99"	"-99"	"-99"	0	"exogenousRing"	10	11	FALSE	"CL"
"main"	28	"CLExN6 "	" oneCued "	0	" left "	6	6	120	"R "	"A "	0	2	0	6	"JNLPOWTAKHZQMESIYXUFVBGCRD"	"SVTQFADWOCUXBRZMNPIYEJHLKG"	"NOHKFUTAWQBVSRGPMEIJYLXZCD"	"RLZSMXGHQOUTDVJCPBEKFYAIWN"	"HWORUNILVKCESTDYGAPBXZFQJM"	"JVKHRGXCNFBIMTULODQEPZWASY"	1	"exogenousRing"	7	13	TRUE	"CL"
"main"	29	"CLExN6 "	" oneCued "	0	" left "	2	6	120	"G "	"S "	0	1	0	2	"EOZYFNJUMRHGATPSKQVLDBCIXW"	"AQRZKWLPBSCGJIUTEVFOHYDNXM"	"-99"	"-99"	"-99"	"-99"	0	"exogenousRing"	9	11	FALSE	"CL"
"main"	30	"CLExN6 "	" oneCued "	0	" left "	6	6	120	"W "	"I "	0	5	0	-3	"YGKHISNXFOJVLTEUMPCRDABWZQ"	"BUZOCKINJDGEHYVWSAXQRLTMPF"	"PNEYQIBMXCTJDHOKRWVZFSAGLU"	"BDNTUXKCGSELVAPYIWFOMHJZQR"	"HEAZMFYGNRPOCWJXULSTKQDVBI"	"TDOXYWFHIKSBJAGVLRCMPUEZNQ"	1	"exogenousRing"	8	5	FALSE	"CL"
"main"	31	"CLExN6 "	" oneCued "	0	" left "	2	6	120	"Q "	"H "	0	1	0	4	"IHMNXAVBFJCDQYZGEUWLOSRPTK"	"GEAOUYHICDQFPMWZNTLVXRKBJS"	"-99"	"-99"	"-99"	"-99"	0	"exogenousRing"	6	10	FALSE	"CL"
"main"	32	"CLExN6 "	" oneCued "	0	" left "	2	6	120	"S "	"Y "	0	1	0	1	"ZAOMKLVNFSETJWCDPUYIHXRQGB"	"PFHLBXDGZUYSQVIMCAWKNTOERJ"	"-99"	"-99"	"-99"	"-99"	0	"exogenousRing"	10	11	TRUE	"CL"
"main"	33	"CLExN6 "	" oneCued "	0	" left "	6	6	0	"W "	"P "	0	3	0	-5	"EPMWLJFXHROVYCSTKADQBIGZUN"	"LDAPYZBHGJOQNEUXSRWKTICFVM"	"RIBYMUZKVEPNCDFTQWOHSJGXLA"	"TKJZWMSYFPXVHBUOQCRNLEDGAI"	"PWAEKGYQZDMUBLOCFHSNXTVJRI"	"FHRJKEYOTUXQVDLNWMAIGPCSZB"	1	"exogenousRing"	9	4	FALSE	"CL"
"main"	34	"CLExN6 "	" oneCued "	0	" left "	2	6	60	"X "	"V "	0	1	0	1	"IKSRCUQLYEDNMWVBPAFGHXJOTZ"	"JLFGQWEYVXISCHRAKMODZPUNTB"	"-99"	"-99"	"-99"	"-99"	0	"exogenousRing"	8	9	FALSE	"CL"
"main"	35	"CLExN6 "	" oneCued "	0	" left "	2	6	120	"R "	"G "	0	0	0	1	"QIAUNSGRPHWDLMCZOJVXEYKFBT"	"BWDQEZPMVUAGNLFICJKTYXHSRO"	"-99"	"-99"	"-99"	"-99"	0	"exogenousRing"	6	7	FALSE	"CL"
"main"	36	"CLExN6 "	" oneCued "	0	" left "	2	6	0	"L "	"S "	0	1	0	4	"FSEMRGPAJUZVXTWLIOHKBDQCNY"	"UDCQPGTSFHYLXWMJIOBENKARVZ"	"-99"	"-99"	"-99"	"-99"	0	"exogenousRing"	7	11	FALSE	"CL"
"main"	37	"CLExN6 "	" oneCued "	0	" left "	6	6	60	"S "	"U "	0	4	0	1	"IAFJCDKNHWXOSMVRZTYULGQEPB"	"XEADVBMLGJKOSCTHPWQUYRINZF"	"OPTLQAMDNHSGFZJCYIWXRVBEUK"	"YJMBLKIXRCFSDEZVONAQHGPWTU"	"GMDXKWIJUSFNBAZEQHORLPTVCY"	"EZIQHXKUTPVNBRMGLASFOJDWCY"	1	"exogenousRing"	8	9	FALSE	"CL"
"main"	38	"CLExN6 "	" oneCued "	0	" left "	2	6	60	"R "	"R "	1	1	0	0	"CTXVLQGHYEJUWFPKNOSABZIRDM"	"JCNFXMBVGRHTSQUYPAIZELDWKO"	"-99"	"-99"	"-99"	"-99"	0	"exogenousRing"	9	9	FALSE	"CL"
"main"	39	"CLExN6 "	" oneCued "	0	" left "	6	6	60	"X "	"N "	0	4	0	-3	"JNVYDCZHUBETSMORKXPFIAQLWG"	"SIBZEDAHLNXYUTMQJOPWGKRFCV"	"AHCVOQNJUZXWSLTYEFKIRMDPGB"	"OCEYXZNBQGVJIKPAMTDHLFWRUS"	"CSZGXUKNYALOTMBHQPWFVIDRJE"	"FHNCMZXTWRGIBUAQOLJVEPDKSY"	1	"exogenousRing"	7	4	FALSE	"CL"
"main"	40	"CLExN6 "	" oneCued "	0	" left "	6	6	120	"L "	"P "	0	5	0	4	"SMHTVEXAQLRBOUWFYNPCGZKJID"	"BDLQGCWTJZKOSHIVAFUNPXREYM"	"GMFLUYJKODWVCZQTHRNSXPBEAI"	"YNJCBUXMRFGVQWDAZIOSKTLEHP"	"NJQOKFDXGYESMZBUPARTCILHVW"	"VNHXOTDRGCPFEULWBYQAMKSIZJ"	2	"exogenousRing"	10	14	FALSE	"CL"
"main"	41	"CLExN6 "	" oneCued "	0	" left "	2	6	120	"M "	"Y "	0	0	0	3	"LZAKQEPYSNMHIOWRJUGBFXDCTV"	"HRCDJQEZOXFLMABGSUYTKINPWV"	"-99"	"-99"	"-99"	"-99"	0	"exogenousRing"	7	10	FALSE	"CL"
"main"	42	"CLExN6 "	" oneCued "	0	" left "	2	6	120	"P "	"N "	0	0	0	5	"EHUSVWOXFKNCRJDPTBIYGMLAZQ"	"MVPTNQWDFIXHZELKJRBSACYOUG"	"-99"	"-99"	"-99"	"-99"	0	"exogenousRing"	10	15	TRUE	"CL"
"main"	43	"CLExN6 "	" oneCued "	0	" left "	2	6	0	"H "	"Y "	0	1	0	1	"LEKVWTDNRPBFGSHUXOQIZCYJMA"	"DKXVENPRYHISUWZAFOJLMBGCTQ"	"-99"	"-99"	"-99"	"-99"	0	"exogenousRing"	8	9	FALSE	"CL"
"main"	44	"CLExN6 "	" oneCued "	0	" left "	6	6	0	"Q "	"L "	0	0	0	1	"GUCSXRJLQYTKEIVAZHBDOPNFMW"	"PUFRBESVACXLOWZIDYJMTGHKQN"	"SMEQNOIHWJCBFAXRKVDYUGZLPT"	"KFJYIBCVAWOUNRSEDXHTGPZMLQ"	"KXTZGOMLNHEUIFYPASCBQWDVRJ"	"NJRQBVZADWYGKHCTSPELUMIOFX"	1	"exogenousRing"	7	8	FALSE	"CL"
"main"	45	"CLExN6 "	" oneCued "	0	" left "	2	6	60	"E "	"E "	1	0	0	0	"XHBJWZUSLEYRGDFVQTKCNOAIPM"	"BYGZIAFCEVTJSWOHLXMNPKQUDR"	"-99"	"-99"	"-99"	"-99"	0	"exogenousRing"	9	9	TRUE	"CL"
"main"	46	"CLExN6 "	" oneCued "	0	" left "	6	6	0	"Q "	"C "	0	3	0	4	"LGQTCDJHINVWYKFMBXRUZSPEAO"	"BFNDZPWKJGCXULVHRYOSMITAQE"	"VCQDEGPTOFYKBSRNJUWXLIAHZM"	"ASKRGIJCEVNQOHTZUXDLFWBYPM"	"BNMOGDSPJYXTAVZKQLRFCWIUHE"	"TISVLOFXMRPGJZKBUNCAWQEYHD"	0	"exogenousRing"	7	11	FALSE	"CL"
"main"	47	"CLExN6 "	" oneCued "	0	" left "	6	6	60	"H "	"K "	0	4	0	1	"AURXDZEBSVIJHPKCFQLWMNGYOT"	"SIDYLEOCUVBMPANQRWKJHFZXGT"	"KMLHYZGBNIAUCSFDEQJPVTOWXR"	"VLSFQYBRUEWCKPOZMTXGADNHIJ"	"INSPLWTYMKHFZGQEJRVABUDXOC"	"OSFELKYVJNICZPBMDURXHGQATW"	2	"exogenousRing"	9	10	TRUE	"CL"
"main"	48	"CLExN6 "	" oneCued "	0	" left "	6	6	60	"S "	"Y "	0	1	0	2	"YRWUGKCIMQETABFSZDVLJXOHNP"	"IQACZDGOUBYLSVWXKTMJPFRHEN"	"FANXMLSPQBGYKJTCZRDUVEOWHI"	"AMOLFDPJBIUQXTZERSHGVCNWYK"	"JHKSRBYIXVOGQTDZNWCUAFPEML"	"DMPTQOZWANSFGKELHJVUYBICRX"	1	"exogenousRing"	10	12	FALSE	"CL"
"main"	49	"CLExN6 "	" oneCued "	0	" left "	6	6	60	"W "	"E "	0	1	0	1	"EKCYWTUFXOQJHRIADNGZBSVMLP"	"JHMNADEWOQIZGUPLTYBKFCVSXR"	"GXFRTOMKIDCPLUJHBNZSWAVYEQ"	"GKXNLTBZMUYQHDIRSJPAECFOVW"	"UFQHRJESPOYGWCXLAVDMKNTIZB"	"URYNVAJCLWDFMIBOHQTPSEKXGZ"	1	"exogenousRing"	6	7	FALSE	"CL"
"main"	50	"CLExN6 "	" oneCued "	0	" left "	2	6	0	"P "	"N "	0	0	0	1	"EXYALTWNPUBCRZOIJGDHSVMFKQ"	"VXNIYSHPAQFWGCDEJTZBRKOMUL"	"-99"	"-99"	"-99"	"-99"	0	"exogenousRing"	7	8	FALSE	"CL"
"main"	51	"CLExN6 "	" oneCued "	0	" left "	2	6	60	"X "	"K "	0	0	0	4	"GNRQPIDEKHTUXSAWFJLBVZCMYO"	"LITGZKVRHFWJYXPSENUAQBODCM"	"-99"	"-99"	"-99"	"-99"	0	"exogenousRing"	8	12	FALSE	"CL"
"main"	52	"CLExN6 "	" oneCued "	0	" left "	2	6	60	"Q "	"H "	0	0	0	1	"EWPRFUZBKCHQVTSAYDXJMGNOIL"	"ONEAKFZPBRIGVCSUHLXTMQWJDY"	"-99"	"-99"	"-99"	"-99"	0	"exogenousRing"	10	11	FALSE	"CL"
"main"	53	"CLExN6 "	" oneCued "	0	" left "	2	6	0	"L "	"C "	0	0	0	-5	"OLDTZHCXGEQFRYAUNWJMPIBSVK"	"TGOPLXSNFCQDMHJIZYVWREKBUA"	"-99"	"-99"	"-99"	"-99"	0	"exogenousRing"	6	1	FALSE	"CL"
"main"	54	"CLExN6 "	" oneCued "	0	" left "	2	6	120	"R "	"R "	1	0	0	0	"KHXWCYFQORPNBDUSLVIZTJMEAG"	"NRIZPASLYQFCVXBDTEWMOJKGHU"	"-99"	"-99"	"-99"	"-99"	0	"exogenousRing"	9	9	FALSE	"CL"
"main"	55	"CLExN6 "	" oneCued "	0	" left "	2	6	0	"W "	"A "	0	0	0	1	"NPVBUXRIAWJDZGFOLKYTQMCSHE"	"CSTAKJBPEVDUYNRQWXMHZGOFLI"	"-99"	"-99"	"-99"	"-99"	0	"exogenousRing"	8	9	TRUE	"CL"
