"ID","trial","condition","stream","SPE","targetSP","response","stimuli"
"AH",74,8,1,1,12,"T","FAODSKMYWHBPTJRXGIEQUCZL"
"AH",75,8,1,1,11,"C","WUZQMOPJSHACXYBGKDLIRFTE"
"AH",51,8,2,0,7,"F","ZRJPELFMQOKCXWYIBGDASTHU"
"AH",52,8,2,-3,9,"U","QTDSPUIEOWYAZHBXFJLMKGRC"
"AH",53,8,2,1,15,"A","YDTJKXUGWMPQREOAFLBIZHSC"
"AH",54,8,2,1,9,"R","WADTLPSUXRKBOEZCIMQFGJYH"
"AH",55,8,2,0,13,"G","WPRLCDMATOQHGUFJXEKYISBZ"
"AH",56,8,2,0,12,"E","DCZHLJMXFIWEARGPKSBQYUOT"
"AH",57,8,2,1,10,"Z","RLYGCXTPODZJFIQAEUSHKWBM"
"AH",58,8,2,1,16,"S","CGIEBPXHYORUZLKJSQMFATWD"
"AH",59,8,2,0,8,"P","UZQMOTDPFXBKERWHIAGJCSYL"
"AH",60,8,2,0,17,"J","ERZLFADTGPSYQKUXJOIBMCWH"
"AH",61,8,2,12,8,"M","LFGKOUSWAEJZCPYQDBRMITXH"
"AH",62,8,2,0,16,"R","LSQEZIWFHMDBTUARCYJOGXPK"
"AH",63,8,2,0,13,"G","RXWPEKCIJHTZGQSBMLODYFUA"
"AH",64,8,2,1,12,"B","PMLYWHDAETQKBIZXFSJCGUOR"
"AH",65,8,2,-2,7,"E","XIDPEURFLASYKGTMOHJQZBCW"
"AH",66,8,2,-7,17,"M","RDWESFZGJMPKBHCOUILQYTXA"
"AH",67,8,2,0,15,"S","COFQXWHJMTIBRYSGZKDULPAE"
"AH",68,8,2,1,7,"C","FOPLDXJCWZGRHEYATSKQIMBU"
"AH",69,8,2,1,13,"Y","CGBHUZMPKTSDOYLQFAJIWXRE"
"AH",70,8,2,1,10,"W","ASFHXBCEKDWIOPTRGQZUYMLJ"
"AH",71,8,2,-3,16,"O","ISKHDPEZCXWLOTMRAJGBQFUY"
"AH",72,8,2,1,8,"W","CIGHBYEUWRXPSOZQJFLAKTMD"
"AH",73,8,2,-1,9,"U","FAMDKYPUIQTZBORWLGHSCEXJ"
"AH",74,8,2,0,12,"X","CBYHARWOGZPXFIUKSLTEQJDM"
"AH",75,8,2,2,11,"W","DLMJZQFTRUHYWSXBOAPGKIEC"
"AH",76,8,1,3,16,"G","ETSJWLXKIFMZBDRCAYGQHPOU"
"AH",77,8,1,1,9,"X","ODMZLFSUCXBHIWTQRAYPKJGE"
"AH",78,8,1,1,7,"W","ZLDJUKAWFQERHGCYBISMTXOP"
"AH",79,8,1,1,8,"J","DZALIYTEJMXCFSBWKUGHQORP"
"AH",80,8,1,1,12,"B","XOFAJWDHTECKBSLPMIGQRUYZ"
"AH",81,8,1,-4,8,"P","FZUPGMLQBSIDRCTXOJYKHAEW"
"AH",82,8,1,1,13,"D","JOCARIQGYEMLXDTBZWPKUFHS"
"AH",83,8,1,1,16,"D","AFGTMUBHZYRQIKEODPWXSJCL"
"AH",84,8,1,0,15,"W","HIOEUDQJARYZLTWSXFGMBPCK"
"AH",85,8,1,1,14,"U","SYJZAHTILQWODCUFRMXEPGBK"
"AH",86,8,1,0,14,"Y","MCDKQHAJPIFUGYTSBWROXZEL"
"AH",87,8,1,1,18,"T","SIPMQKBJXYGHCURZDWTOLEAF"
"AH",88,8,1,1,9,"G","AHWFUKQPRGXYBTZLMCJDOSEI"
"AH",89,8,1,2,8,"T","BPLYEGSJATXQOFKCWDRHMIZU"
"AH",90,8,1,1,10,"C","SDORIKHUAMCFQEJXYBGZTLWP"
"AH",91,8,1,0,10,"C","ZGXDFUKMJCYTLOQEIBPWRSHA"
"AH",92,8,1,1,14,"K","ZTBJAGQRYOFXWSKELPHMDIUC"
"AH",93,8,1,0,13,"H","KELPBZSTAQGRHUWCXMOYJDFI"
"AH",94,8,1,0,15,"G","QDMJZKEXUPBTYRGOSHLAWICF"
"AH",95,8,1,0,17,"R","SXFQEOUIDLGTCJPMRBKZYHAW"
"AH",96,8,1,1,12,"J","BKGUHOPLECIRJFMSTAXZYQWD"
"AH",97,8,1,1,12,"H","BIOGJPYAFWXUHMZKTRSEDQLC"
"AH",98,8,1,1,16,"P","JKEBUQWDTLMIHGXCPOSRZAFY"
"AH",99,8,1,1,12,"F","TYBDLUQOZAGCFIHEPKXSJRMW"
"AH",100,8,1,1,18,"T","CUKYESWBHIDGZJLPOATMXRQF"
"AH",76,8,2,1,16,"U","DLBCTZFRKOXAQWMYUEPSGHIJ"
"AH",77,8,2,0,9,"C","REYXMFQWCALPTOSJZGKBHUDI"
"AH",78,8,2,1,7,"G","PLCSIAWGKZTXYDEORUMBFHJQ"
"AH",79,8,2,1,8,"K","FYBMTXSEKZDLJWOIGHRCQPAU"
"AH",80,8,2,0,12,"Z","BWGJEISMTDFZPAHROYCLQXUK"
"AH",81,8,2,1,8,"M","YXHRPTCUMODJQIAKGELBWZSF"
"AH",82,8,2,-3,13,"M","DGXOEASICMWQKFHYZJLRBPTU"
"AH",83,8,2,0,16,"K","RHOTZFWXCSAJBYPKLDGIEUMQ"
"AH",84,8,2,0,15,"R","MCYIDTFPOKGQJLRHEAUXSZBW"
"AH",85,8,2,-8,14,"R","DGWPIRKHLBCUYQEOSJAMFXZT"
"AH",86,8,2,0,14,"R","EQCLWAFPZKBDYRJSIGXUOHTM"
"AH",87,8,2,1,18,"Z","XILJYFHDRBEAUGOMSWZKPCQT"
"AH",88,8,2,1,9,"L","RYIMJKWGFLXPUDTQCSEOZBHA"
"AH",89,8,2,-1,8,"M","JTOKIXMWFGUABCPQSHLZYEDR"
"AH",90,8,2,1,10,"A","OBSWDPYGZJAMTIELHUKRXQCF"
"AH",91,8,2,1,10,"A","WUIXTCOMBLAFDREYKQPJSHGZ"
"AH",92,8,2,0,14,"M","HQBGCOFARYKWLMXPDZUTIJES"
"AH",93,8,2,1,13,"R","IBDWPHKZOJSMYRAFXTCEQLUG"
"AH",94,8,2,1,15,"C","KYGOFIWZLEUPMHBCJQXSARTD"
"AH",95,8,2,1,17,"P","KDRQJLWMBTEXUASZGPHFOCIY"
"AH",96,8,2,4,12,"C","UGPJHLMFXWOBTSRCEKIADZQY"
"AH",97,8,2,6,12,"O","XZQJSPBIKHUDWFARCOGYETML"
"AH",98,8,2,0,16,"R","TZOQMIKSACGHULJRPBXDFYEW"
"AH",99,8,2,0,12,"M","DEQXPYWTSOFMGJCLHKUIRAZB"
"AH",100,8,2,0,18,"Z","YMFGLUTRQBHDWAEXKZOIJCSP"
"AH",1,12,1,-2,13,"W","QSIDLRFTUPWJCYMAXKEGBHOZ"
"AH",2,12,1,1,8,"A","XMUIJPEFAWRDBHLOQTGKCYZS"
"AH",3,12,1,2,7,"R","KAIBOXMERZQHDPTCYUWJFLSG"
"AH",4,12,1,4,7,"O","HSZTMIRQKUOAYGJPCLBEWDFX"
"AH",5,12,1,-2,7,"O","PDAYOJEQHIMCWXTZULSBKGFR"
"AH",6,12,1,1,15,"C","HKGRXWOLSYAMZDFCUJQPIEBT"
"AH",7,12,1,2,14,"F","CLPSQRIHOGDUJZWFTYBEKAMX"
"AH",8,12,1,0,17,"A","PLIGXZUSYKERBFHQATWDJOCM"
"AH",9,12,1,8,9,"P","YMHTRUBXSOFWQIZLPDEJGKCA"
"AH",10,12,1,2,12,"E","ZYTSADOMQRGBUEWIKXCPJFLH"
"AH",11,12,1,1,9,"A","OWSLRDQFTAIPEMBXKGUCHZYJ"
"AH",12,12,1,2,16,"P","WCXZURLQJBEKYMDOFPISATGH"
"AH",13,12,1,1,14,"X","LKQCZGEHWPOSUMXJAFRDYITB"
"AH",14,12,1,0,11,"L","SEYTMFJBRPLOWHKQCXDAZGIU"
"AH",15,12,1,2,8,"R","YESLKBQGURAHTDXOCZJMPFWI"
"AH",16,12,1,0,18,"P","KMDTJGZHQEACIWBROPLYFXSU"
"AH",17,12,1,1,12,"L","ZEIOKJDYBCTFLMQGARSPWUHX"
"AH",18,12,1,-6,11,"P","HCQLPFGSEMWDKYIRZOTJBAXU"
"AH",19,12,1,1,17,"G","WCUHXSMIJAKRTLYOPGFBQDEZ"
"AH",20,12,1,1,8,"P","QUGRBIKAPWEFODSTJMLZYCXH"
"AH",21,12,1,1,9,"Q","FJDYKXBRIQZAEWUOSPMTCGLH"
"AH",22,12,1,0,13,"W","TFIMJSQYOERLWXBDZGUCPKAH"
"AH",23,12,1,-9,12,"T","QHTZBMOASLWJIEPYDKGXUFCR"
"AH",24,12,1,-3,17,"W","TJKYHSPGDFRXOWQEZUBMCLAI"
"AH",25,12,1,-2,11,"W","SDUYXCLMWEZPJTAFQBRGOKIH"
"AH",1,12,2,1,13,"P","BCYRQMHSUKFALPZWITEGJODX"
"AH",2,12,2,2,8,"Z","PUJKTOEMRZQSCXBWAFYLDGHI"
"AH",3,12,2,1,7,"O","IDAWERFOCYQBTMJXGHZKLPUS"
"AH",4,12,2,-3,7,"Q","YLDQJMPZOTCHGFEBAIWXRUSK"
"AH",5,12,2,1,7,"B","HTLDCJYBXEFWKIPUSRQZAMOG"
"AH",6,12,2,0,15,"X","MUOLBTHJPQEACYXIGKFWSRZD"
"AH",7,12,2,-11,14,"M","RGMHKPFDXZJIOWLCAEQSBTUY"
"AH",8,12,2,1,17,"S","LTOXMWABCGPFYQERUSDZIKJH"
"AH",9,12,2,1,9,"S","IRFKLBCTQSPDHZJAGUEYMOXW"
"AH",10,12,2,-3,12,"U","LXSTHREKUAWOJCGZPMFIDYBQ"
"AH",11,12,2,-6,9,"T","GXTLESZOMBIYQWDCHAPRKUFJ"
"AH",12,12,2,1,16,"E","JXLCSPBTIDFGWZOUEHQAMYKR"
"AH",13,12,2,-8,14,"O","KLYUMOJEGAXBCITPWZHQFRDS"
"AH",14,12,2,1,11,"M","YDHASRILGUCMKBFQPTZJXWOE"
"AH",15,12,2,-6,8,"U","WUOGZRIYDQXMPFKCLHEJSBAT"
"AH",16,12,2,5,18,"Z","HJWAGRFYMCIEDUPOTLQSKBZX"
"AH",17,12,2,1,12,"W","EDLGQOBTIRFXWZASYKCUMPJH"
"AH",18,12,2,6,11,"W","ZGPLTOFAHKMIYJEUWSRCBQDX"
"AH",19,12,2,-5,17,"P","LGIYEOATQWMPXJDCRUZKBSFH"
"AH",20,12,2,-1,8,"W","HXDKGQWUIOSRBTJELAZPYMFC"
"AH",21,12,2,-7,9,"W","AWQOLKSHMCTDGFBZYUJIERPX"
"AH",22,12,2,0,13,"Q","TCSJBPZIOHYRQDUAGKXFLMEW"
"AH",23,12,2,-4,12,"W","EISTHRXWZCKAJPBUQFGDYOML"
"AH",24,12,2,-1,17,"S","OXQFCRWIZGAPKMYSUEDBTLHJ"
"AH",25,12,2,0,11,"S","FIMLZTXPCKSORHEYADWBJUGQ"
"AH",26,12,1,2,18,"W","LAUZIKQBHPTXEOCFJMSWDRYG"
"AH",27,12,1,2,17,"B","KIQDUHOMCXFJZEPSLWBRGATY"
"AH",28,12,1,2,7,"L","KJAUCYIHLDRXQOTBMGZPEWFS"
"AH",29,12,1,1,12,"Z","EGWUTBYIQDJRZCSMHFXKPLOA"
"AH",30,12,1,-12,15,"O","KIOFWYBERTLCUGHQDAJXMSZP"
"AH",31,12,1,-1,10,"Z","UTJAMHSCZEOBLPYWIQKXDGRF"
"AH",32,12,1,1,11,"L","ESYZFGJOPMALIKXWUDTHCBRQ"
"AH",33,12,1,-5,16,"T","FHWUCGAMDQTXPYOLIBZEJRSK"
"AH",34,12,1,0,13,"R","JAUWIOHPLBMCRTQXZSYGKDFE"
"AH",35,12,1,2,16,"R","CXTPAZHKSLBIJFOGUREYQMWD"
"AH",36,12,1,1,16,"L","IXBPSUZWKHAYEROGLTMJFDCQ"
"AH",37,12,1,1,13,"D","RGPKIFMASOQHCDJZYUTBLXWE"
"AH",38,12,1,1,7,"D","GTZUFLBDREYSKJHACOXMQIWP"
"AH",39,12,1,-12,13,"O","OHLPXSCYIKUGFQBTWDJRZMEA"
"AH",40,12,1,1,9,"A","FQWZCDJKBARHUXIOMTGLYEPS"
"AH",41,12,1,0,12,"K","PIZBGERTOSQKMCUJYWXFHADL"
"AH",42,12,1,1,15,"Y","JDTIBXZRMELWUQSYFKCHPAOG"
"AH",43,12,1,1,12,"I","XBOLUDWGQCJPIHEMASRTKYFZ"
"AH",44,12,1,1,14,"A","JHGQFDRMKOCXBSAYIUTELZPW"
"AH",45,12,1,0,17,"S","QAYMUFWOIKCTERBDSHZJXGLP"
"AH",46,12,1,0,11,"P","ABJXFMCIOTPGSDLRUQZHKEYW"
"AH",47,12,1,-5,7,"T","UTAFJQCLIWXSRHPDGYZBOKME"
"AH",48,12,1,1,14,"W","ZOPDUFIMHBKRYJWGSLCAQXTE"
"AH",49,12,1,1,14,"K","CLTUOYPDZGIMJWKAFQEXHBRS"
"AH",50,12,1,4,10,"K","UOYPTLIFXQHEBKRGCADWJZMS"
"AH",26,12,2,0,18,"P","KMXDUELTWAQCYHZOFPJGBRSI"
"AH",27,12,2,1,17,"W","PYHIZMCBRJSXKFTEQWOULAGD"
"AH",28,12,2,1,7,"A","IHGPBFZAMXEOCSWUTQDKYJLR"
"AH",29,12,2,1,12,"D","GXKRIWEQTJFUDOLASYCPHZBM"
"AH",30,12,2,-10,15,"D","KTHWDOXABSGQPLCFIJUMERYZ"
"AH",31,12,2,-8,10,"B","SBOGTRALQHUIEJPDMZWXCFYK"
"AH",32,12,2,1,11,"W","IQXUEYHAJFOWKZCLBPDGMSRT"
"AH",33,12,2,6,16,"R","DBFZULEWXKCMOYAGHSJPTRQI"
"AH",34,12,2,1,13,"W","RXDBZGPUOYEQAWTCSLHJMKFI"
"AH",35,12,2,0,16,"W","GYBPCZIQELSFOADWHJMUKRXT"
"AH",36,12,2,0,16,"Z","FUEAQKCDBPORWXIZLTMSJYHG"
"AH",37,12,2,1,13,"T","IHPKAWZERUDLOTMQYFSGBXCJ"
"AH",38,12,2,1,7,"E","KFRPCIUEBHQZTYWAXLGJSMOD"
"AH",39,12,2,3,13,"K","YZISJWUOGTACHXQKFDRLEMPB"
"AH",40,12,2,1,9,"Z","WPYSQDHOMZCXLJBFKTARGIUE"
"AH",41,12,2,0,12,"G","SCWFXQZBTJLGKORAEUMHIDPY"
"AH",42,12,2,0,15,"G","OSCZQHLYFMXJATGEIKRBUWPD"
"AH",43,12,2,0,12,"S","GCHEWXMJPRYSDKTQFILOUBZA"
"AH",44,12,2,-13,14,"Z","ZLUGKHOEMWDPXYRBTICJFSQA"
"AH",45,12,2,2,17,"K","PQOXTGBEJDMCIZHULFKASYWR"
"AH",46,12,2,7,11,"X","EOWHMPADBIYSFKCRLXQUTJZG"
"AH",47,12,2,2,7,"R","UELGJKDBROFWPCMAQZXIYSHT"
"AH",48,12,2,1,14,"K","WCPQMSYZEFRUTBKODAHXLIJG"
"AH",49,12,2,1,14,"B","CKXRAPSTOEFYHQBLUJZIMDWG"
"AH",50,12,2,-8,10,"S","PSQIZDKTOEGHMARLWJUFXBCY"
"AH",51,12,1,2,16,"X","UZTKDCFPLHQYBSEIGXWJMROA"
"AH",52,12,1,0,11,"P","YKMCAHSLJIPDUQTWOFEZGXRB"
"AH",53,12,1,1,8,"S","TGWIMQXBSKOUDCAHPYJZFELR"
"AH",54,12,1,0,13,"X","KESAFZRJHCLDXQPUTGIBYMWO"
"AH",55,12,1,1,10,"Q","DHZMEIOPJXQLCYUGKFSTRWAB"
"AH",56,12,1,2,15,"X","YSBKOCIUDFHGMQEWXJRTLZPA"
"AH",57,12,1,1,10,"S","MACLPXFZWDSEBTKOHQURIGYJ"
"AH",58,12,1,2,11,"S","RCPGHAWOMIDYSQZXTEKFLUBJ"
"AH",59,12,1,1,12,"L","KZWBPFAJYSUOLGMERHTXCQDI"
"AH",60,12,1,0,15,"T","DMPLKISAQEURYBTJXZOGWCHF"
"AH",61,12,1,1,18,"K","JHUEFZMYWABPSQIXLOKGDRTC"
"AH",62,12,1,1,16,"Z","EAIRTDPBWGUQYFOCZSMKXLHJ"
"AH",63,12,1,2,17,"S","ETRDLUCKMFHZQBGPXOSYAIJW"
"AH",64,12,1,1,11,"T","UKABZIEJRXYTPSGMDFLHWOCQ"
"AH",65,12,1,-1,13,"T","UQBXHKOMJYETGIFRSAZWPCLD"
"AH",66,12,1,0,8,"A","EYZQSGLATWIRKCPJFHOBXMDU"
"AH",67,12,1,-3,17,"E","WZSGAURILXHTJEDFBKOYPQCM"
"AH",68,12,1,1,18,"K","HCUWPLTSERZAJODYIGKQBXMF"
"AH",69,12,1,2,9,"Y","MFJWCAPXOLYIUKZSEGTRHDQB"
"AH",70,12,1,2,15,"Z","ILMWRHCDQYUFSBPKZXTGAOEJ"
"AH",71,12,1,1,12,"Q","UJCFHPIAWXKGQODLERBTYZMS"
"AH",72,12,1,1,7,"C","YJSHBFRCZDXGQLMIUTEKPAWO"
"AH",73,12,1,0,11,"F","RSMKGWPZYLFTEHOJDCXBQUIA"
"AH",74,12,1,9,7,"F","WIMUGCBLQEAODYHFXPKZJSTR"
"AH",75,12,1,0,13,"Z","KLAOCWSDQUMEZRJYXFHPGIBT"
"AH",51,12,2,0,16,"S","UOWAMTJBIDCKQEYSXRZHLPFG"
"AH",52,12,2,1,11,"Y","EBITCUQXZDPYASMJRGHWFLOK"
"AH",53,12,2,1,8,"A","QTPJKIDEARFSXWLOMHZGYBUC"
"AH",54,12,2,1,13,"L","ABYHZDIQJXUWTLMPSKRFEOCG"
"AH",55,12,2,1,10,"Z","GJXIWSAKDBZHMUOTPYLCFQER"
"AH",56,12,2,1,15,"K","RFWYOXBGTPDSEMZKLQUJICHA"
"AH",57,12,2,7,10,"K","CXZAPRHIQTEWFYJSKGBDUMOL"
"AH",58,12,2,1,11,"Z","QEURWDBSLXTZAYJPGOHKICMF"
"AH",59,12,2,0,12,"S","HFELXDRPICGSUQJKTBWMOZAY"
"AH",60,12,2,0,15,"P","AHWKLFTSIDYROJPBXQMGEZCU"
"AH",61,12,2,-12,18,"M","QIHGOMSDAEKCRPLFXWUYTZJB"
"AH",62,12,2,1,16,"T","FWRODCIGKASBHPZLTMQYUXEJ"
"AH",63,12,2,7,17,"M","KIFEPQCZLGHJWRYUXOADSTBM"
"AH",64,12,2,1,11,"Y","AGZKELCIJMFYXPOUQHSDRWTB"
"AH",65,12,2,1,13,"O","SMCFLGEQYZIJUOBKTDPWRHXA"
"AH",66,12,2,1,8,"T","PBUOARCLTHYQIWGXSZDMFEJK"
"AH",67,12,2,5,17,"T","WQRABEYPSJDMHLOGIXFUZTKC"
"AH",68,12,2,-12,18,"O","SMTAZOXCGPKEQHUWFIDYBLRJ"
"AH",69,12,2,1,9,"T","KJEXSCLHDTZPYRFUIQWMAOGB"
"AH",70,12,2,9,15,"M","CAFGXHBKEDITQOWYZRUSLPJM"
"AH",71,12,2,1,12,"K","EXSYULQTPARIKCWGBZJMODHF"
"AH",72,12,2,1,7,"A","KWTMJBCAIURFQOXYGEHPZSLD"
"AH",73,12,2,-4,11,"M","QTASLFMHCIZUROBYDJXEGKWP"
"AH",74,12,2,1,7,"S","JKYDCFWSZMUIHXQPBERATOGL"
"AH",75,12,2,-8,13,"O","CXLPOIBSQTJHDGEAUFRZKYWM"
"AH",76,12,1,5,18,"E","DYAJQSPMRLBFOZUIXGHCWTEK"
"AH",77,12,1,3,16,"W","JYSPKOBEUZATFLXRMHWCDGIQ"
"AH",78,12,1,0,9,"W","ARBOQJZEWDUHISKTMLFCXPGY"
"AH",79,12,1,1,15,"X","FQDUCHEGBPMZRYWXOJKSLAIT"
"AH",80,12,1,-3,15,"P","KOAZSMYTCRJPHWLQIBUXEGFD"
"AH",81,12,1,-13,14,"F","FGBZJSXUKYWEMOHIDPARQCTL"
"AH",82,12,1,1,16,"R","UYDPQBAEJHZCIOXLRMKGTWSF"
"AH",83,12,1,2,14,"S","KXLFBGUPMZJTIRQSCDYEAHOW"
"AH",84,12,1,0,18,"E","OFHUDWCPBISRKZMTAEGXYLQJ"
"AH",85,12,1,1,12,"Q","ZWSGKLCFPMXYQIOHUDTBRJAE"
"AH",86,12,1,2,8,"T","XHZOERPULTIDGQBAMJKSYFWC"
"AH",87,12,1,1,10,"W","IXPCYKDFHUWLROSZTJEBMAGQ"
"AH",88,12,1,0,10,"O","UERAKPWTCOJSFBYMDHQZLIGX"
"AH",89,12,1,1,10,"Z","EXRSOHQDATZYCLJBUWPFMGKI"
"AH",90,12,1,1,17,"G","JUSBIQDPWHOFTRXCMGZLEYAK"
"AH",91,12,1,0,8,"T","QBAPWLCTGUJHXRIKSMFOZDYE"
"AH",92,12,1,2,8,"A","YTGSOFZUHACLXIJWREKQMPDB"
"AH",93,12,1,1,12,"C","XYRBUQSETMZJCOLKHGDFIAPW"
"AH",94,12,1,0,11,"O","CZRIXEQGHPOYKUJLMFSDTBAW"
"AH",95,12,1,-11,18,"W","DSJPRIWCXHOUAKLZBQYMGTEF"
"AH",96,12,1,1,17,"L","WTJAOEGRBSXCZDHYULQPIKMF"
"AH",97,12,1,1,17,"C","QMOSUDLIWPATHKYJRCEXBZFG"
"AH",98,12,1,-1,11,"K","DFMGTBLHAKUEYWJPISCZORXQ"
"AH",99,12,1,1,14,"Q","MKDXRBUPSWYEFOQJHCGZTIAL"
"AH",100,12,1,1,16,"X","MJTAGBLWOKYQHEFSXDZUPICR"
"AH",76,12,2,1,18,"C","YRDJQLTWHBFPMXOSAUCIKGEZ"
"AH",77,12,2,0,16,"R","JLZSPCXOMBFYADERTUKHWGIQ"
"AH",78,12,2,1,9,"R","SWLTIHEUDRXQBOAGMCYZPFKJ"
"AH",79,12,2,1,15,"L","HRZGWBTYOACKUDILQPXMJSFE"
"AH",80,12,2,1,15,"T","ZFHOYLJGRKIMWUCTDPABSXEQ"
"AH",81,12,2,1,14,"W","IGEKOLPTCJZXDBWYHFURASMQ"
"AH",82,12,2,-6,16,"E","BLOJWQTKPEYCASZUFXHRMDGI"
"AH",83,12,2,0,14,"E","XMFRIOKSYZJACEHULDQWBGTP"
"AH",84,12,2,1,18,"M","LSDPABOXUGRYHFTIWQMKEZCJ"
"AH",85,12,2,0,12,"T","ISARWQLKXCJTOFEHMYBGPDUZ"
"AH",86,12,2,6,8,"R","YISZLDFUPAJCKRHWGEBXQMTO"
"AH",87,12,2,0,10,"M","JSGEARIZFMYXLKPHQTOUBDWC"
"AH",88,12,2,6,10,"J","HESCOQMXLFAYITBJUPWKRGDZ"
"AH",89,12,2,-5,10,"H","PBUZHCOEKAILWRJSYFTDGQXM"
"AH",90,12,2,4,17,"M","OCIZDWRLFTAKJEXGHYUQMSPB"
"AH",91,12,2,14,8,"M","ZQTFPICWKYGEHUSDALJXBMOR"
"AH",92,12,2,1,8,"W","RKTASLQXWCUBMHPJYEDZIFGO"
"AH",93,12,2,1,12,"P","XTDOWQYGEKCIPRJMSALFHUBZ"
"AH",94,12,2,1,11,"Z","GSQRYMCBUWEZTLIKXAPODJHF"
"AH",95,12,2,-1,18,"C","OKBSQTPMRAEIYWULCJFDGHXZ"
"AH",96,12,2,-10,17,"R","QXPAWZRKFHSLCOUEMDGIYBTJ"
"AH",97,12,2,0,17,"Z","CHGRWAKEFDMQSBPJZUXIOYLT"
"AH",98,12,2,0,11,"A","OFGQPJYTCSALHWUDIEKMRXZB"
"AH",99,12,2,2,14,"R","WOJBAQHKEFXPIDLRTGUMCZYS"
"AH",100,12,2,8,16,"R","DJMHOUTXASCPWLQGBZYEIFKR"
"AH",1,24,1,-5,14,"T","KEYDRHXSTOQIWZCBUGAJPMFL"
"AH",2,24,1,5,9,"W","GYSZLPUFBHMXCWIJKROATDEQ"
"AH",3,24,1,-8,9,"B","BZEQGHKDTMYWLOIAUCFPXRJS"
"AH",4,24,1,3,11,"W","OUDALZXSKRBGYWIJFMQEPHCT"
"AH",5,24,1,12,11,"U","QAFDMOWTKBPRICYXHSELJZUG"
"AH",6,24,1,-8,9,"X","XLQFWMCKTYHEBDGSAJURPIOZ"
"AH",7,24,1,4,15,"W","TEMUXGQDKSJOFAHZPCWLIYBR"
"AH",8,24,1,-12,17,"P","OZHLPECAJKRWIBGQDSTXFMYU"
"AH",9,24,1,15,9,"C","PWBESYFURLMAGJDHKZQIXOTC"
"AH",10,24,1,-10,11,"P","PCWQDIFXZMYUEARJOLTGBSKH"
"AH",11,24,1,2,8,"E","OKRQIUYHLEFDCXGTSMBPAJZW"
"AH",12,24,1,6,17,"F","MGYPJZOQRHAUTWSLCDEIKBFX"
"AH",13,24,1,6,13,"X","KGSQALDIWUEZRYCBFOXJPMTH"
"AH",14,24,1,3,14,"S","OWHXDYPEMBZTAGRQSLKJIFCU"
"AH",15,24,1,0,12,"P","MSWYQLZJOBFPUKXCAGHRDTEI"
"AH",16,24,1,-3,16,"K","PHQTXJCFIYUAKESMBDZGROWL"
"AH",17,24,1,4,8,"S","ZYBLHACRPUGSTEWFDMQKOIXJ"
"AH",18,24,1,10,9,"F","TAMRZDUIYHXELBKQJSFCOGPW"
"AH",19,24,1,3,8,"Q","HDOKGTSRBIQLFZEWJYCPAXMU"
"AH",20,24,1,-7,8,"X","XHIJMBOSCGYATKRZPWLUQFED"
"AH",21,24,1,-16,17,"F","FHOWCIMRBYZJKQTPUELDGSAX"
"AH",22,24,1,5,13,"S","YFCTEIAGXWRLKQZDJSPBUHMO"
"AH",23,24,1,4,10,"W","RTQJYHBZSOAMEWCLKFXPDUGI"
"AH",24,24,1,2,8,"B","TJXQZACHFBLERWYPOSGKMUID"
"AH",25,24,1,0,11,"Y","FRCMZXAOQJYUSTLKBEGDWPIH"
"AH",1,24,2,-13,14,"S","SLPFTBZHWQRMJEXIACYOGUDK"
"AH",2,24,2,12,9,"K","PGJSHZIADWMUBERQLTCXKOFY"
"AH",3,24,2,3,9,"W","QZOXEFLRBYDWPCASGIKJTHUM"
"AH",4,24,2,-3,11,"B","GUHFZTJBSYQELXPDCOIRWKMA"
"AH",5,24,2,12,11,"X","ZJFLWGSOHIACYUDMETQKBPXR"
"AH",6,24,2,-5,9,"R","WBLREJGAUDIFTXZCYMPQSHKO"
"AH",7,24,2,-11,15,"X","RGZXAWCKBITPEHQJYOFUSDLM"
"AH",8,24,2,-14,17,"R","JKRQHXPEFACLMISBUTDGYWZO"
"AH",9,24,2,1,9,"K","LEGJZDYRFKCTOISQMWBPAXUH"
"AH",10,24,2,-1,11,"H","ZIROSDGUKHLQYMTXEFPACWJB"
"AH",11,24,2,1,8,"P","MUTQHAGXPLEKIDRFZOSJYWBC"
"AH",12,24,2,-2,17,"X","IMHSKRCJQDWTOPXZLUBAGFEY"
"AH",13,24,2,-11,13,"X","ZXGURLAPWHECMOBSKJFQYDTI"
"AH",14,24,2,10,14,"R","QSOKXPIBZWTYEAGMCJUDLFHR"
"AH",15,24,2,-8,12,"C","ZIECUKMXFPDSLYQBGWAOJTRH"
"AH",16,24,2,1,16,"P","RMDLETIAYOSHZJKCPWXGUBFQ"
"AH",17,24,2,3,8,"Z","FHCRSGWELOZBYUPADITQMKXJ"
"AH",18,24,2,3,9,"R","FXDPHTUEKSGRWYLAQCBJMOIZ"
"AH",19,24,2,2,8,"Z","EUAIYXOMTZJKFSPRBHCQWLGD"
"AH",20,24,2,7,8,"E","BPIRQCYSGJTFHXEMWLUAKZOD"
"AH",21,24,2,-12,17,"M","JWZRMDSQPLFBUOGTIAHKEYCX"
"AH",22,24,2,-9,13,"W","RBOWDHUEZPXMJCLGQIAYFTSK"
"AH",23,24,2,1,10,"J","LCXKARGUIYJPHTWBDSOQZFEM"
"AH",24,24,2,13,8,"X","CJAQHSKYGIOUWFTRDLBPXEMZ"
"AH",25,24,2,10,11,"W","JXLOPMTKFIAHEBQZUGCYWDSR"
