experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	baseAngle	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	streamLtrSequence18	streamLtrSequence19	streamLtrSequence20	timingBlips
main	109 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 257.753379384 	M 	W 	0.0 	9 	0 	3.0 	MDISJPNUHYEXKAQFVROGTWLZBC	JTZFGVCXKREOUPALYQMBISWNHD	MFYHSUXENPBZWALRDGIOJVQCKT	EJIBFRLDXVAOSCQMPWNGKHTYUZ	ZBPDLTXSOHJFVKAWMNQREGYICU	CQYZAXVIRLHOUJSNBPDGMFTEWK	WOXSZTECPIRHMFYGBJKAQVNLUD	YPLCRGNAEMQDXWHUSVTJFIKOBZ	YWSUVXPFQNCOKEGLATRJDZBHMI	APGBSTVWFJMLOYENHCKDQUXIRZ	DYLSHAIXCBGERNMJQUWVTPOKZF	GWLJUZFBRXPMCDAIVQHESKNYTO	JNBHCTGQVMYPZOFARDXIEKSLUW	WJDCHQPBNOFMZUTARYSIXVLEGK	XQDLASHFBWCZVNOYEMTPJIRUGK	TXYJFBOQPMCHVUSKZNERIDAWGL	JUIZLVRDNWHEQYBATSMKXCPGOF	IQYDHOKZAEPFUNXLBSJRCGWMTV	GYIUKXJRVQMDBOFWZANTEPCHLS	HCLJEVGAIDYTFRZWSMQNBKOUXP	SLABDPQHOJTZCGYRIVMKUNFEWX	1
main	110 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 80.35268866 	W 	U 	0.0 	14 	0 	4.0 	QRHTKVCUSAIGWXEJMYFLBZNODP	MNYVSULIJOXADHEWFBQCTGPKRZ	UVOYFZGINCEPXLJDRASWTMHKQB	DFNYKJZBLIHGXOMVRPUEWSCTQA	OXJYNZMBRLUKPFWTVIQGDCEHSA	LFOXWYJSDKGEIZCMRTPHABUVNQ	AKCGNWXBQLSOHYIJDERUTFVZPM	BUQJRDYZXAEVHCLOMPNKFGTWIS	MOFTIWBJDREVZXSUKNGCAQHPLY	BHKTVFWPIJNGXSMQYCERZALOUD	HSECKLQZIPJTWGNFOBMARXDVYU	SPCXFIKHYZOVDAMBRENWQGUJLT	FPWXILCRSMAOBKZVNUYTGDHQEJ	CEKDTSANXGZJYIBRPVWOQFUMHL	FZEQITNUHGDWVMCKPYRAJOXLSB	UQWBFRDJLHACMPNGTXZKVYSOEI	EFPZXIBGYTVNQRMWKDCJLOHSAU	LPXMOVFAQNZBRTHSEUDGJKICYW	KLIQUDHNGYTXOVZJMCAPRBSWFE	FKJQWBPVZDHAYLTSMIUNGOCXRE	JLANMOZIRDEWBKPVUQGCSFTHXY	0
main	111 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 132.843075312 	R 	B 	0.0 	0 	0 	3.0 	XLQUGWZABJVRFTMNYDISPCHOKE	MFKSJDRTBUOGICYQXHZAPWELNV	BKXWMSPTGJEICOLZURFHQYVDNA	ACRQTSMZXIPVEKFULOHDWNGYBJ	ZCYLMPOSTAUDVENGQFBIHJXKRW	JISTZHXBFQRCYWVDNLEKAPMUGO	PRVYSZHEITLXCKOGJFMBNUDWAQ	BHJFDXIOLACEKQZVTWUYGMNSPR	GVDOWEKCXAQFTSMBIJLHZRYPUN	TZPKYOQSVFAWNCEGMJLXRUDHBI	RIYMJOKACTXDEWZVFBSLQUPNHG	IJUDFBVLRTGOSXKWEZHYMACPQN	YIZTWFMEPOKXRCHABLDUGVNSJQ	QOCGEWSHDBFKTRLYMZUXVNIJPA	NJAGTPCEXDSZWHYRUIKBMFOLVQ	PUGAHJDTOCEFLZBNMWSKIVQRXY	QAGNRWKPJMTUVSEBCFDLXYZOIH	FIBAJROZTLGKHYUEDCWMXQVNPS	TKNUGSOIDXCPVAMFQWZJRYEHBL	PSQUJTYROLWVGKFDIAMZHBEXCN	FGAXTKBUNYMESJWZPRQCVOHLID	0
main	112 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 220.827909358 	E 	U 	0.0 	14 	0 	4.0 	TSIEGWNQARYHDFZCLVKXJMPUOB	CNKGOLXAEYIFUQVJBPZDWMSTRH	UGJQXBLDVSNAFOPZYEHKWCTRIM	NZQKDCEYFBRXLWGHMPTOSVIAUJ	VUCBIXDMNETAKOJQLRSZPHYWGF	AHORWTLPMVGNYDFXBQKCJZUSEI	XASOHGZIQNBJDFEWMYKTPRULCV	RTCXUAENKWHQIJBPGDVOMLYSZF	HMTCKWDBXIAYGSUQOPZJRFEVLN	NFMCYWHSVZEAIJRGLKPOXTDUBQ	BMXWVOTLCUJGKPSRFZIHYDNAEQ	ARWCZOUNMJSYEPBHQTXDILFKVG	CTJWOPKBXVMDGAFHNEISULZRQY	WLRMSTFCYGBAHZKXJOPQENUDIV	BGQXSPWCURVFEIOZKTADNHJYML	UOSXFKMRCTWPDQBAEZGYNHVLJI	RVPILSXOUTZFMDKHEGNWYQBJAC	XYBQVSTNWCIFHKPGUORMLDZEJA	PXTFRVHGJASQZKOCLYEBDIWNUM	HGANWPCZYELVMKTDUISFJOBXRQ	SVDCQENJTMOLIXKFBURHZYGWAP	0
main	113 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 32.0105627489 	U 	C 	0.0 	4 	0 	-5.0 	XFDKMVSBIOTGNZRLAEJUWYHQPC	ZUGRQEMNPVSTIYFKAOXJLWDCHB	CXDTZENRBUHVAPQMOLSKFIJGWY	ZVSLPQMNRWBTCHDJKGAUFEYOIX	EYRIKUBWZSCOJVDPQXMGFHNATL	OITYBGWZPJMNHKUVERCXLSFQDA	BUSLJYKHPOGQIEADVWRNTXCFZM	TSDBOGVHICUZNPLMRJKXEQYFAW	GQUPYDLOJCKBAHVIXZWSMERFNT	BFKNDAQSLGVMIWXRJYPZOTHUCE	NFPOTCVAKGYSUMLHBZWERDIXQJ	VRNDBXUEAKFLZIOGYTJHSMWPCQ	CXFDLZTYBEPOSWVNRQHMGIAJKU	KUNSVZBMRYGCAQXTWFHLIDJOEP	ZDYWGEVMANFQCSBHKXUIRJPOTL	ZUGRABYDWVOHNMEXKPIQCJTFLS	CXFUNOQIGWALZBVKREHJMTDSPY	EKMSYCRPNOQWLGZJXHBVADTUIF	VBWJPQOSDEHRAYKGTIFMCLNUXZ	MFLQCHAKDJUITPEOBSWNRYGZXV	OWYUXVGFBZNSQMKHJEICDTPRLA	1
main	114 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 3.74861935769 	V 	Q 	0.0 	15 	0 	4.0 	LHPBSAUTGJEDIOMCXZNYWRFVKQ	KQRVUCWZMITGYHLPASBXEDNFOJ	TZJNIXCKAYPEBDFLMOQRVHWUGS	WMIPQCODEULRJSBVTXYZKFNHAG	VTIPLGNUMBQDYSHORAZCJWFXKE	EMYPUVFZQISJOKWLAXBDGTNCHR	AYDKUQPBZVFSCHJMERGXOLIWTN	CMGAONQDUEWBLSPZIJYFXKRHVT	IXYOCGPFMQLZHEADTRJUBWNSKV	BYDKGSARUTXPJLMNHWEOZFCVIQ	FWBANDEILRCOJGVKXYPTQZHMSU	HAXCQYJPRFKDLBSEWVIGUOMZNT	XEYRVBFUTGAQDMKPLJINCZOHSW	VXNOJDSWRPGQFAYUKCBMITZLHE	NFLKIRWUGYJPMXOBCSTEDQVHAZ	RFOANPQHZJVMLCDEXKIGTUYBSW	TLIXDYZPWRMVHKUEBOCFGNSJAQ	FTRDOSVCKGILAHJWPMBQEXNUYZ	IMYUPHGLXVKZWTEAQNJBCDOFRS	SPNYBLQCVOJKGUIHZRAWTEXMFD	XNUPBAKFRHWLTODIJESCVMGQZY	1
main	115 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 220.927049036 	T 	S 	0.0 	1 	0 	1.0 	KDNWCOVIBRJYQPASLXEGHZMFTU	YRMOUIHEBSTVNLAXJZQDKGFCWP	TLVODPJCWHZNSRIYBFKAMQGUXE	XSYUKEDOQPBLZGMWVCNHFITRAJ	BZSUTKGROMFIDJLYXCPNHEQWAV	RGKTCAQYVWZFPMUSEHNJIBLXOD	LDZBVSTWIPXKUQAMYOGRNJCFHE	WFETDYGIQJLXVUOBRZSNMKAHCP	PDUMKALIXJFCEGQWNTVSHRZOYB	IZGQUDSABLYJXMPETWFCONVKRH	YQCKXASTUZFLWIJGOVDRBMNEHP	DCVIELMHPRXJNQSZKGTBUAYFOW	EPLMYNTKGIRUXVHBDZWSQAJOFC	DSUFIACJYKOWQBLHMZRVGNETXP	GETRHLBNUWMKQAZJIPDCYXOVSF	TJZRPYKUECFMHSQNBDIXAGOLWV	NZPGQDEAIURVXSHYFCOWTMKBLJ	XVJLWYDTUNASZCIMQHFOGKBERP	HZIAYTEXOBSCMKPNRQLFDUVWJG	YLDPXJFSWRKQNIGABCETUZOMVH	DRBHUGWVTQJNIYXEZCSKAFMLPO	2
main	116 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 77.1696481017 	M 	W 	0.0 	15 	0 	6.0 	KVYUNFXATRWHJILPZSDCBQGOME	OKWRQFJDAYXVLIBSZNHCMEPGTU	FLXMABGTKHPZEVOSNURWCDQIJY	VXBPJYIZMURHCNLAGSOKDEQWFT	SEKXRLAIOBYJHQMTDUVFCWGPZN	TJHWUEAQNSFBLPKMRODIXZCYGV	VRXYKWLHUAFNCSPZEQBDIOJTMG	VOBMKFRUHPNGXSQACZEYTLDWJI	IMOQALXNFKBYRTCHWUPZGSDJEV	RSDWOVNQFIEPGYZKLUHTCMXBAJ	NXWGBZLETKRJCFOQIPYVDSAHUM	JPYQDAUFBMICEXTKHLSZGRVNWO	RZPJIAHQMYCBNTWGDEVUXKFLSO	IJNBPMDHOCKSWEGFRTVXLUYAQZ	HXLRNDMCUIBWSGYQJEKPOZTAFV	SPOTCXAWJNUQLMFEIVDYBHZGKR	NRTBWFMUCSLZJHGXVQKEIADOYP	GQFTLJOECSWHVYRAUDBPIZKNXM	HNORJSUKWYBGIPXLDVFZTEAMQC	FZXUSKYVRHPCWEGOMJNTLIABDQ	QWTAHPLFCNIRKEVSJZDXBUYGOM	0
main	117 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 67.1213136881 	L 	Z 	0.0 	2 	0 	2.0 	URKFSIBMHJAQXPDGZOTCYELVNW	QZSMLUCOYIHXNPJTKDABGEFRWV	FYSJAUZILHGVPWOCXEMQBRTNKD	VDKPLZBENTASYXUGHFMQCWOJIR	MKFNTLEQHACGIXUJDOSRVZYPBW	JIONFUZTYHMWPRBVLKSQADCXGE	VSYMKDEGUINHWJTBQOALRXFZCP	LIZXOPSANYCFRWDKJMTEBHUQVG	FWHTRZQNVPSCUADIBGYOKELMJX	KCBWZJFVLDNIYQSMHXTPGOAUER	QFLNBGZWDEAPOIUSTKMCHJYVXR	POMRGSLQKNTFWVYCEZJIXDABUH	QUCNIZALHSOXRVPJKGWFDYBEMT	BMSCLYVDFGQEOZUKHANPIWRXJT	YWFEPVITOHMUDGQALJSRCZKBXN	UCWTXSMZFNEIOPBHVDKRGAQLYJ	CPRBYGXNJQESHZTAFMLKWVDOUI	YNQECJRZFLGATOBPVUXWHIDMSK	RIDMLHYPEKXQAOZBJNGSTVCFWU	JNXOECYIFKHZUALWSQBRDMGVPT	HRYGCMXJIASTKWDFNBVOPUEQLZ	1
main	118 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 269.104355416 	D 	G 	0.0 	12 	0 	2.0 	ILTQSWGMXRUYHNZVODKBJACEFP	QYAWVXCNFBIUKJDPTLGZSREOHM	HWGZOEAMJKITXBYPDCVNRUFQLS	PDYULCTQERMSOXVJFBNWHAIKZG	AEFQPJXBGWTSHIVMUOLYZRDCNK	LVAXPKHZNECSMIBFGUDWJTOQYR	KHLVIUAPMNBZOXYWCDFTRJGSQE	PRMZONHUYSQFGLCEWJBXAVTIKD	AYTFVMEJZUQNKPBGIHOWSCDXRL	IEHYGZJWDQBRMFULPNSCATVXKO	YHWPSOUMTQKCELRXNJZFIAGBDV	QNCUTSGHIEKMPDLYXJBVAFWZRO	SNOBYVWMGZDIXTHJFLEACKRPQU	BQYFTKIJZOMPCNDWEURSVAXLGH	YFHWPDIUTVNRBOEXQLSJAZKCMG	SOACHBVIEZXNRPUYWTFJMLGDKQ	GLPQWMJXHYBDCKFEZURSNTAIOV	LJTPOXEWHMKYRUZVASFBCQGIND	YCXZQJHGWESLPBUFRNVTDKIOAM	WDQZOLNVSKEFUJPTIHCYGMAXRB	GXTUIEWVHOQKNFRBZDJPCSYALM	1
main	119 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 271.455936373 	W 	N 	0.0 	14 	0 	2.0 	HVLQCMAKTOGBPDJXSNFREIYWZU	AOMKIPZYGLQSNHJCBWFRDETVUX	PBDXUTGZOYHQCVJNSFAEMIRWLK	YKDNLMQXCPEFJZUIAVWBGORSTH	BLEJHKCDFUTAIGYQRONPSMZVWX	ODCLVRTHYSXJINMZFBUGPAEWKQ	WGEUOXTAFSBKYDNRPMVZQJLIHC	MVBWPQSZDRETOHLJCYFIUXGKAN	NZKTLUGSYHCRMPOFIBEWVDAXQJ	LVTFKWQROBNHPUJDIZEXGMSAYC	RIEZYMBQDJWSPXTKVANLFUCOHG	FUAXTRNGIVPZYMSOCBDKHEQWLJ	ATGEOLWPVDQCSJKFZIXMNRHBUY	JULENYQOWVFHTRGDCXKZMPABSI	VFRGADNZWOQXTMSUCYBHJIELPK	LBDFSKYXQEGHOUZMCNJRIWPTAV	NKDERMTBSWHFUZGXCAQLPOJIYV	VIBRNKCWTOXUJHZFALYSEPQMGD	ULKCPRHVGJYMIAWTZNQOBXEDSF	OXJLEWCYNSQUBVTARPFKHIGDMZ	GWPSDNOJCKTXEHLMRQBUYAIVFZ	2
main	120 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 165.455723784 	W 	E 	0.0 	15 	0 	1.0 	ESTBPVNXHZRGQUWLJFICAYDMKO	PSTKQURCYFABMGDONXLJZVIEWH	UYPGRDHFZXQTCOMNKAVWBSILJE	MWTNBJQKEODSGALHZIPRUVXYFC	PGDLNWYTEKSZMOIVRJHBUQCFXA	MRGDACLWPYNFOVZUJQKXTESHIB	FGDBYTWCNSJPQRAKZMELXVOIHU	JCVLIFBUYXRDOPZESAHKQNGMWT	FJITSLVQDAECOXZKNUMYWGPHRB	KBMJLVSOHTRUIQANZDWFYECXPG	AGIXDZSKNVTJOFWYMEHPQBUCRL	RPKEGZMOSHULJNAFXQYCTWDVIB	XVWUKMNRDHIBTYJOQSLECFZGPA	XOFIJKRPLHMVEAUYWSGCQBZNDT	YXNDZMHAQTCISGOBFPEWURJKLV	QXSRKVTEWYUZPFBOAGDINLMCJH	ONFLXWMTAQPEZUVIHCBGYJKRDS	VHQUCWRKOMIBDJTYNLZPGFXESA	VLSBTYIUJZDERQMGFPOWXCAHNK	SWUKJORCAYNGDIBVLEMXPHTFZQ	FQTSLCUYHGRIWOABMDKXEPZJVN	0
main	121 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 132.843075312 	W 	R 	0.0 	18 	0 	2.0 	QALZKNMFRJBOPHWTDCXGVISUYE	EXRGZINCWTYAPMDBFVLSOHJQUK	XIHRBNJKFPZWMLYQAVEDUOTSCG	LQRHZWXAIEDVTGCKFNUMBOYJPS	PVDWHQEUFGRLNJAISOMXYZBCKT	MUFILGEVHTBKNWRPCYXAZSOJQD	QOADLRENBKVGZYUSIPHCXTWFJM	BDSTIQWVLOKAYHNGMUEZRPXCJF	NUSJITZVROGQHWCLMKXDPEYBFA	IPRHZQCEWTVMGJXABYSDUFNOLK	JGHSAENCOFWZUMBIXYVQLTPDRK	FRKWCEOAVMLUYSDTBPNHZXQGJI	QWKGOZJLVRMAETBDHNXCSUYPFI	JZMUIYOVEDQXCGKTPFLNSWHBRA	YCNHAXRZBLMJKTQUPDVWIFSEOG	CXLNDQFIVJHAYMSWTRPKUEBOGZ	DVAQSXGNLBZFIPKHUWOCRYEJMT	TEOGRMWYIKLUZVCAQBSXNHFJDP	QFAEPTGDRIWVMCNBXYSUHZOJKL	MAQBIJNLUZHSPRXFKWEDTGVCYO	ICWUKSLZVEYAMGHOJFNRXQPDTB	0
main	122 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 80.35268866 	Z 	G 	0.0 	0 	0 	2.0 	PCSKDRHGNZJIAXYTEQMUBWVLOF	BOYNSIPULFVWKXGARECTQJMZDH	ISPJWRLQGMXOFTEBHUYANVDCKZ	KXJHMOABFECIQSVNWUDZRYLTGP	VHPALZJCQYXBFTWGEOUSDRNIMK	OZSXPTUIRFBENQJAVCGDKLWMYH	NGKUOCHTYMVEAWPQBJIZRDXFSL	PYDOXBAGCRFNIWHZULTKMEVQSJ	PABHJCSNQMLUDOXGWKRTZIFYVE	QHAPZFCTOEKSLJVIMBNXURWYGD	XUSNOBAJYVFLQPGCTDRMZEHWKI	FGABUORTXHCSNJYPVKWQELMZDI	DXECFRNLGPZMUJQVBSHKAOIWTY	YDUSRKHPJWIQZNGTMFEABXVCOL	JCBGWMZKNDRSTLOAYFQIPUXVHE	UPYITCJBWHASRENDMGOVQLXZFK	SUXRIOYGFZMDHAKBWCEPNVTLQJ	LGEWMSXUYNQJPIFBDRVACZKHTO	WAHXCULMBEZFSRGQKTYVNIDOJP	JGLITODUEFHVYSKMWACXNBZPQR	AXOQWLNPZGYHETSUDFJKCVMIRB	1
main	123 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 75.5992257828 	N 	X 	0.0 	20 	0 	6.0 	PTSGUAORJCENBFVZHDMLWIKXYQ	MJGCSQYZHEXUAITBKFROPWLNDV	PRQJTVGDFECXOMSYANWBHLZIUK	KEWVOGPIXDMTSQRCHNYLJBFZAU	ONPAWCBMITEYHFLGUKQXRDVSZJ	CPYVNALKZBGXJHFQTUOISDWRME	OEMSLDVYUBKGAFHRJTNIXWCPQZ	LZAIFSYJTBERMKPXOHWQNGDUVC	OMRTCLUYZAPVBJXNWSIKQGEDHF	LNPAKCYBGXUJFWEVZTISDHOQRM	NIXOGMWEVZHYFKJPDBCLTSRQUA	HPKGWRSXJTMDCOBEFLZUAIQVNY	XMEBTISZONURAGQCKPHDWJVYFL	QNRJBMGTHXFLZCEKUVPAYWDIOS	HNUQRDPAFLOTJGSMKWEVYZBCXI	YHVSLNBDRKMAQUGXFEITCJOWZP	LHFRODXKTVEJQCMINYSZAPWUGB	YLGZWHBCJUAIMTDNQVSRXOFKPE	BUQTGDIMPXKLHWJFCAVSEOZNRY	SGYOCTNJMDAIURQPZXWEKHVLBF	OTLECRBMKAXUDIHZNGYPWFSJVQ	1
main	124 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 32.0105627489 	S 	T 	0.0 	13 	0 	2.0 	KBEMGJNFYDVCPWQTOZXAILRHUS	XLBAHJKGIYEMOFUWSNRZVQTCPD	OPFVGYBZHQCAIJKUMXWERDLSTN	AQNXZYGLUEOPSFIJDKWCHBTRVM	VITYSCBPLWZKMQDONXGRFUEAHJ	QUYFNIRTZBWOJLHXDAKVCSPEMG	GVUZTEXKMCPALDNJFHRWIYSBOQ	SAVPXKWMYELQRUOJZICGNTDFBH	JKSGNTZFMOEXLPBUYCDRIVHQWA	KZSFQHOIDJUXTMCVWNRALBYPGE	UZKONDTAYQCBHEWVJIPMRSFLGX	HPWFXDAZLNJVGBUIMKCYQTROES	DQBIYTUCAKVOSJRLHEMGPNFXWZ	DMBVAFPZEXTHSINJYLUKCOGQWR	EZMGAXOPDQRWLTVJNHBYKICFUS	HNRABXPFKDUTEZMWLSIOCQYGVJ	ELWQMIXHJFKDAUVOZBCNYRSPTG	HMFVZCBUIJWEYDPRKLTSAGONXQ	IYPDTMXOKUGSEACNFHQWLRZVBJ	VRWEGKXUHNOIZFABLMDPJYTCSQ	GNMSJAYCZPDQEKLFOIWBRTHVXU	0
main	125 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 256.458049936 	Z 	U 	0.0 	14 	0 	-5.0 	UQTFBODLRVSMCPGKXYNHJIWZEA	GIDLTZEBQWSMFNPRUCKYXJHOAV	CLPHMYRXSDKUIBOQGJNTAVZFWE	NFESCXDZKJIOQGMLUHATRVYBWP	VCQPABHXTGLDFZOUKMJSNERIWY	CMESKXGVDFJWQBLPAINTORUYHZ	NLPUXRZYHCMKFOEQSGJVDABITW	BPVZJMWSUDIHFLKECAGYXRNTOQ	RDZYBMKSXWLHJNVCUPOIEGQTFA	KBWTODXHSGNEMFPJAUVYICLZRQ	QFZYRSAOGHWEPDUKJMVXLBCNIT	AYZRQPIGLVFOHTCMKBXDSJNWUE	BQWNFZUJHLPAMODERGCIYTSXKV	WJNQMACFYBVUHPLOTZRDEXGKSI	YEDOZGFCPUAQSWLBRNIHJVTMXK	DFLYQBJRPTAMZKINWOGSVHXEUC	RWYSXIPJAVBQEFNTKHCMULDOGZ	MSWAEHVGBRQICNFDZXYUOTKLJP	TQILVJAEYRPHBZSCWGNMXUDOKF	BWDTHVCARGNSMLQIFUYPKEXZJO	OWFEHCMIRDBPAVGNJKZTUSXYLQ	0
main	126 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 220.927049036 	R 	U 	0.0 	13 	0 	1.0 	KJADBFEQXCWLOIZTUPGSMNVRHY	AWHETPCYVLNMBOKJFGXUQDZRSI	URTOPJHFGEYNQXZMKDVILABSCW	NFDWRCZTVOQPLUHYMJSAIKGBEX	WPFGQYRKXHJTZVOCAIBMLDUENS	FPUJXKYWCHZBSEVONMRAQILGTD	WFPMQDUZRCLTJONGHYAXESIBKV	WFUGLCBEQKRYSIAXMDOHNZTPJV	JGHMLWBDTNAUPYIRSCFEQKZXVO	EQRCOLPZXFVBUNKJGISTHYDWMA	CHNQJZVGIBRWLTXSKFDYOAMUEP	AVPSRDBGTMICWFXUHLYKNQJZOE	EKIROTVBGNFSDMYQJPWHUCZAXL	FHMDVOJZEURBIAKNTSGPCQYXLW	PNKISGVFOATYRCWLXUEQJMZHDB	XNFRHAKETZYLCDJMGSPQIWOBUV	IUROEGMHBTZYPWAXKFDJQSCNVL	CEMALIYPOVWTRKBXQZFUHJGNDS	KJIRNOEQZWFAMXLVDBGPSUYCTH	MSHLCOVDKTGEXRNUFYQBZAIPWJ	MWJGEIKRTSOUYDBHZXCQNPAFVL	0
main	127 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 67.1213136881 	M 	N 	0.0 	17 	0 	1.0 	TZFXOGKQCNUAVDRBYEMLPSJHIW	ACYQIPGXKMJVLFOWZUDHNRTBES	VLWSUHXKZBNCMEPQRTODIAGJYF	UIDARHEYXSBFGPJONZVWTLKQCM	DKNAVIZGPEMLCBXRWFOSTJYQHU	OVDTIGQHWCRJKUBAENLZYPMFSX	EIGVZTMXQRYSPJHACWFLBOUDNK	DAUOLHBKVYCTRMZQXWPJGEFNIS	QCZWUHXSKJPIORVYNBTGMADELF	GONRUTFJYHDICPVSWMAXBEZLKQ	KTLYXSERGUBZNMOPDCVAJQIFWH	SARNFYUGBXJPQMOCDVZEILTKHW	KLJGUWFODHYTZCBXRPQSEVMNIA	SKPGWDMLBJVUTONRXYHFECIQZA	MJHOUFIAZSNRQCYVDLPWTKBGXE	QCGZPDEMWXKIYOSJNVBATHULRF	HMZSLIXKDVOWGCPJYATBNQUERF	LFRDVJNMUTXSYWEQHZPGKOIBAC	WUGNEKRTJOSDHYQFPXMILAVCZB	BNXOGJMDFLHQYRZIUPKTCVESAW	BIPETODWGJMFQXRCHKNVYUSLAZ	0
main	128 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 3.97897406198 	A 	D 	0.0 	6 	0 	2.0 	QZMIGCJHKDSRNTVUAFLOBPWXEY	OXAUPCTIJDMVNELKHBSQWFYRGZ	XPDGZJVBTOAWRQSLKUCNMYEIFH	YJIVRZNLHGKEPFXMDSWQCUTAOB	CVXYIBFNWGKJMRZSOULEHPTQDA	QRWUNBDHSJFAYXVGPLIMZEKTCO	QORWFNHULGDSAPVYEXCJZKBIMT	JMGONPRADBTYLCZSVEFXUIKHWQ	HRMBFUWLKCVXTSJZGAEIQDYPNO	SDQGUOIZARHJTXNEKVPMCWYLBF	KDLJHINCMYEXGFTQUBSROVAWZP	BKMFXJVNUSCDTZIRPWEHOAQYLG	NMXSVWJZYQKBPDUTEFIORGAHCL	TLGUZODVFABWIXYCSQJPMNKRHE	IVTHRZACEWYQBOKLSPMXFGNUJD	HVRXTFADSUNEMBPOCWLQKGYZIJ	LQZNHMKGOYDRWAEFPXBVCIJTUS	EHUCLYGFBWKOSAMDQIVTPJNXZR	QWGCFNPTSXDYHLKUIRZOJBVEMA	GVQREHLIWYNUTAFCSJOXKDMBPZ	SREKNPQZACGJYILOXWFHVMBUTD	0
main	129 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 35.92994825 	X 	N 	0.0 	10 	0 	3.0 	DNPLZQEXWIRTOFUBKMHJSYCVGA	YINULSEXHFORPCQDWZVBKATJGM	ARPLTGCJQVKNFZYOWIDEMBSXHU	NBQEJTRLPMXDUWVOCFSZYAKIHG	LGUIAMTBNCDJSYFWHPVEQOXRKZ	NLECPUXHMYZOVJRFISBTQGKWAD	KGLQDOVZYTNIUCBRAWFPXMJSHE	INHGCPQZAKMSORUDVTWBJXFYLE	PRUBFCQHLXGDVSZJEIYMATNWOK	ICBYNEURHWOQMGLVTFXJPKDASZ	BEKYGOSCNZVXJWFMLATHQPUIRD	GUMTCQZODRYSPWNXHAVBJIEKLF	STXLIGYOVHUDFBNPQZAMKCEJWR	VNQYCXFHIKGUZABTJMEDSLRWPO	HVNOMZGQRXPBDUCTKLJSWEFIYA	KJHWBRTGUIFNVSEMYOLXQZCAPD	USDKXELMPCTFJIHBNQYAZGORVW	OGELFAWQIBPSXYCMVUZDJKTRHN	FWSADKZJCVMONHEULGQYTPRXBI	YCMAJXGOUWFQNKSZTDIHPELVBR	ZBGIXTRSCYNUEHKOFAMDPWQLJV	0
main	130 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 130.304243483 	N 	A 	0.0 	11 	0 	2.0 	IONRUJZPMFQDTLWCXKBYASVHGE	AFIWELPHXZYCOURGJQBVNTKSMD	VWUFELYDZQMHOXTNGIABRSPCJK	IPADBEKOQRYXZUVSWNFLCJMGHT	QUJBEYTDMAFGVIKWLSHONXCPRZ	MUXPHETAFOLZCINYJSQGVRKBDW	EZYNQTDVUIFMSLKGPBJORWXHAC	OBPFLSQGZWEXAVMIYHDJNUCTKR	SXUERPHOVJILZMGYDTQKAWCNBF	EPOWDIQBMGZXNUHSTKYVAFJLRC	YHKBJODEVNLMQGWUCRSTXFPZIA	VSHEGFADNOPIZTRLUCKJQYXWBM	LXZRBSPTWEUCFVDJMKOGIHAYQN	FBMJRLCASTHXWGVOYPDIKZUENQ	EGCHVFQRTJKWYMIBXZSDPOLAUN	YCEPWFVSBNQTHLMOIZKDUJXGAR	BTLHZNOSAJDUCGXIKVPWQYFREM	DTXKQEJNGFORBPULYHACMVWISZ	NCLAZIVFBRPGMWYSOTQEDHKXUJ	JTORLBPKXYAMGNWDQFEHCZUVSI	BGRZHXCUQKDLYNMOTJVSPIAFWE	1
